id_key,year,country,all,male,female,p1,p2,p3,p4,p5,p6,p7,total
2039,2008,Democratic People's Republic of Korea,6,6,-1,40.0,41.0,29.0,37.0,24.0,2.0,,173.0
2040,2008,Türkiye,6,6,-1,40.0,39.0,28.0,39.0,23.0,1.0,,170.0
2041,2008,Taiwan,6,6,-1,42.0,33.0,15.0,42.0,36.0,0.0,,168.0
2042,2008,Hungary,6,6,-1,38.0,23.0,10.0,39.0,42.0,13.0,,165.0
2043,2008,Japan,6,6,-1,40.0,28.0,18.0,41.0,35.0,1.0,,163.0
2044,2008,Vietnam,6,5,1,42.0,31.0,14.0,41.0,22.0,9.0,,159.0
2045,2008,Poland,6,6,-1,42.0,30.0,14.0,36.0,35.0,0.0,,157.0
2046,2008,Bulgaria,6,6,-1,42.0,28.0,14.0,35.0,19.0,16.0,,154.0
2047,2008,Ukraine,6,5,1,42.0,31.0,16.0,31.0,26.0,7.0,,153.0
2048,2008,Brazil,6,6,-1,42.0,29.0,2.0,42.0,35.0,2.0,,152.0
2049,2008,Peru,6,6,-1,42.0,36.0,10.0,36.0,14.0,3.0,,141.0
2050,2008,Romania,6,4,2,42.0,22.0,15.0,42.0,17.0,3.0,,141.0
2051,2008,Australia,6,5,1,42.0,22.0,4.0,35.0,35.0,2.0,,140.0
2052,2008,Germany,6,4,2,41.0,21.0,12.0,33.0,23.0,9.0,,139.0
2053,2008,Serbia,6,5,1,37.0,22.0,15.0,41.0,22.0,2.0,,139.0
2054,2008,Canada,6,5,1,42.0,29.0,1.0,38.0,25.0,0.0,,135.0
2055,2008,United Kingdom,6,5,1,38.0,15.0,3.0,38.0,38.0,1.0,,133.0
2056,2008,Italy,6,6,-1,42.0,15.0,15.0,41.0,18.0,1.0,,132.0
2057,2008,Kazakhstan,6,6,-1,42.0,26.0,6.0,39.0,8.0,7.0,,128.0
2058,2008,Belarus,6,5,1,34.0,34.0,2.0,39.0,15.0,1.0,,125.0
2059,2008,Israel,6,6,-1,34.0,18.0,7.0,42.0,17.0,2.0,,120.0
2060,2008,Hong Kong,6,6,-1,40.0,22.0,1.0,23.0,21.0,0.0,,107.0
2061,2008,Mongolia,6,5,1,39.0,24.0,1.0,28.0,14.0,0.0,,106.0
2062,2008,France,6,5,1,42.0,10.0,0.0,42.0,9.0,1.0,,104.0
2063,2008,India,6,6,-1,40.0,27.0,2.0,24.0,9.0,1.0,,103.0
2064,2008,Singapore,6,6,-1,38.0,9.0,0.0,33.0,16.0,2.0,,98.0
2065,2008,Netherlands,6,6,-1,28.0,6.0,0.0,38.0,22.0,0.0,,94.0
2066,2008,Uzbekistan,6,5,1,32.0,38.0,0.0,24.0,0.0,0.0,,94.0
2067,2008,Lithuania,6,6,-1,40.0,15.0,0.0,28.0,9.0,0.0,,92.0
2068,2008,Indonesia,6,5,1,32.0,21.0,0.0,26.0,9.0,0.0,,88.0
2069,2008,Mexico,6,6,-1,42.0,4.0,0.0,24.0,17.0,0.0,,87.0
2070,2008,Croatia,6,3,3,34.0,9.0,1.0,30.0,12.0,0.0,,86.0
2071,2008,Argentina,6,6,-1,30.0,13.0,0.0,32.0,10.0,0.0,,85.0
2072,2008,Czech Republic,6,6,-1,36.0,10.0,0.0,29.0,9.0,1.0,,85.0
2073,2008,Greece,6,5,1,36.0,14.0,2.0,32.0,1.0,0.0,,85.0
2074,2008,Georgia,6,6,-1,35.0,9.0,0.0,39.0,1.0,0.0,,84.0
2075,2008,Spain,6,6,-1,40.0,6.0,0.0,26.0,8.0,2.0,,82.0
2076,2008,South Africa,6,6,-1,28.0,5.0,0.0,36.0,10.0,0.0,,79.0
2077,2008,Colombia,6,6,-1,26.0,7.0,0.0,27.0,17.0,0.0,,77.0
2078,2008,Slovakia,6,6,-1,33.0,8.0,0.0,33.0,2.0,0.0,,76.0
2079,2008,Turkmenistan,6,6,-1,36.0,13.0,0.0,26.0,1.0,0.0,,76.0
2080,2008,Azerbaijan,6,6,-1,25.0,17.0,0.0,30.0,2.0,0.0,,74.0
2081,2008,Republic of Moldova,6,6,-1,27.0,15.0,0.0,23.0,8.0,1.0,,74.0
2082,2008,Bosnia and Herzegovina,6,3,3,28.0,12.0,2.0,23.0,2.0,1.0,,68.0
2083,2008,Slovenia,6,5,1,32.0,8.0,0.0,24.0,4.0,0.0,,68.0
2084,2008,Switzerland,6,6,-1,23.0,12.0,0.0,26.0,7.0,0.0,,68.0
2085,2008,Sweden,6,6,-1,30.0,6.0,0.0,24.0,7.0,0.0,,67.0
2086,2008,Denmark,6,6,-1,17.0,4.0,1.0,27.0,16.0,1.0,,66.0
2087,2008,Costa Rica,6,6,-1,36.0,6.0,0.0,22.0,1.0,0.0,,65.0
2088,2008,Malaysia,6,5,1,32.0,8.0,0.0,16.0,8.0,1.0,,65.0
2089,2008,Austria,6,5,1,35.0,3.0,0.0,22.0,3.0,0.0,,63.0
2090,2008,Norway,6,6,-1,21.0,10.0,7.0,17.0,7.0,0.0,,62.0
2091,2008,Belgium,6,6,-1,19.0,3.0,1.0,23.0,15.0,0.0,,61.0
2092,2008,North Macedonia,6,6,-1,25.0,9.0,0.0,17.0,10.0,0.0,,61.0
2093,2008,Luxembourg,5,4,1,29.0,4.0,0.0,20.0,7.0,0.0,,60.0
2094,2008,Tajikistan,6,6,-1,34.0,10.0,0.0,16.0,0.0,0.0,,60.0
2095,2008,Latvia,6,4,2,15.0,10.0,2.0,30.0,1.0,0.0,,58.0
2096,2008,Macau,6,5,1,21.0,13.0,0.0,21.0,3.0,0.0,,58.0
2097,2008,Morocco,6,5,1,7.0,19.0,0.0,32.0,0.0,0.0,,58.0
2098,2008,Armenia,6,6,-1,28.0,6.0,0.0,22.0,0.0,0.0,,56.0
2099,2008,Portugal,6,5,1,17.0,7.0,0.0,30.0,1.0,0.0,,55.0
2100,2008,Albania,6,3,3,22.0,15.0,2.0,13.0,1.0,0.0,,53.0
2101,2008,Chile,3,3,-1,19.0,4.0,0.0,12.0,14.0,0.0,,49.0
2102,2008,Ireland,6,5,1,16.0,9.0,0.0,12.0,8.0,0.0,,45.0
2103,2008,Cyprus,6,5,1,20.0,2.0,0.0,13.0,7.0,0.0,,42.0
2104,2008,New Zealand,6,5,1,17.0,3.0,0.0,13.0,9.0,0.0,,42.0
2105,2008,Estonia,6,3,3,19.0,7.0,0.0,12.0,3.0,0.0,,41.0
2106,2008,Finland,6,6,-1,17.0,4.0,0.0,18.0,1.0,0.0,,40.0
2107,2008,Bangladesh,4,3,1,19.0,4.0,0.0,10.0,0.0,0.0,,33.0
2108,2008,Iceland,5,4,1,9.0,3.0,0.0,17.0,2.0,0.0,,31.0
2109,2008,El Salvador,4,3,1,27.0,2.0,0.0,1.0,1.0,0.0,,31.0
2110,2008,Sri Lanka,6,6,-1,9.0,9.0,0.0,11.0,0.0,0.0,,29.0
2111,2008,Kyrgyzstan,5,5,-1,16.0,2.0,0.0,10.0,0.0,0.0,,28.0
2112,2008,Trinidad and Tobago,6,6,-1,11.0,9.0,0.0,8.0,0.0,0.0,,28.0
2113,2008,Cuba,1,1,-1,7.0,6.0,7.0,7.0,0.0,0.0,,27.0
2114,2008,Ecuador,6,6,-1,15.0,2.0,0.0,8.0,1.0,0.0,,26.0
2115,2008,Cambodia,6,5,1,12.0,3.0,0.0,10.0,0.0,0.0,,25.0
2116,2008,Montenegro,3,2,1,14.0,6.0,0.0,4.0,0.0,0.0,,24.0
2117,2008,Paraguay,4,4,-1,13.0,2.0,1.0,8.0,0.0,0.0,,24.0
2118,2008,Philippines,3,3,-1,8.0,8.0,0.0,5.0,2.0,0.0,,23.0
2119,2008,Uruguay,5,5,-1,17.0,2.0,0.0,1.0,2.0,0.0,,22.0
2120,2008,Tunisia,4,4,-1,8.0,2.0,0.0,9.0,1.0,0.0,,20.0
2121,2008,Honduras,2,2,-1,14.0,2.0,0.0,1.0,0.0,0.0,,17.0
2122,2008,Guatemala,4,4,-1,8.0,1.0,0.0,7.0,0.0,0.0,,16.0
2123,2008,Liechtenstein,2,1,1,8.0,4.0,0.0,4.0,0.0,0.0,,16.0
2124,2008,Venezuela,2,1,1,3.0,1.0,0.0,11.0,1.0,0.0,,16.0
2125,2008,Puerto Rico,3,2,1,4.0,1.0,0.0,2.0,2.0,0.0,,9.0
2126,2008,Saudi Arabia,6,6,-1,1.0,3.0,0.0,4.0,0.0,0.0,,8.0
2127,2008,Bolivia,5,3,2,3.0,2.0,0.0,0.0,0.0,0.0,,5.0
2128,2008,United Arab Emirates,4,3,1,1.0,4.0,0.0,0.0,0.0,0.0,,5.0
2129,2008,Kuwait,5,2,3,2.0,0.0,0.0,1.0,0.0,0.0,,3.0
2130,2009,People's Republic of China,6,6,-1,42.0,42.0,42.0,42.0,42.0,11.0,,221.0
2131,2009,Japan,6,6,-1,42.0,42.0,34.0,33.0,42.0,19.0,,212.0
2132,2009,Russian Federation,6,6,-1,42.0,39.0,31.0,42.0,42.0,7.0,,203.0
2133,2009,Republic of Korea,6,6,-1,42.0,42.0,22.0,40.0,42.0,0.0,,188.0
2134,2009,Democratic People's Republic of Korea,6,6,-1,42.0,35.0,24.0,39.0,36.0,7.0,,183.0
2135,2009,United States of America,6,6,-1,42.0,42.0,20.0,33.0,42.0,3.0,,182.0
2136,2009,Thailand,6,6,-1,42.0,42.0,17.0,40.0,40.0,0.0,,181.0
2137,2009,Türkiye,6,6,-1,42.0,42.0,23.0,32.0,38.0,0.0,,177.0
2138,2009,Germany,6,5,1,42.0,33.0,11.0,38.0,37.0,10.0,,171.0
2139,2009,Belarus,6,4,2,37.0,34.0,15.0,39.0,42.0,0.0,,167.0
2140,2009,Italy,6,6,-1,42.0,38.0,18.0,29.0,38.0,0.0,,165.0
2141,2009,Taiwan,6,6,-1,42.0,38.0,4.0,35.0,42.0,4.0,,165.0
2142,2009,Romania,6,5,1,39.0,42.0,15.0,28.0,36.0,3.0,,163.0
2143,2009,Ukraine,6,4,2,36.0,42.0,14.0,33.0,31.0,6.0,,162.0
2144,2009,Islamic Republic of Iran,6,6,-1,42.0,42.0,10.0,30.0,34.0,3.0,,161.0
2145,2009,Vietnam,6,6,-1,36.0,38.0,16.0,37.0,30.0,4.0,,161.0
2146,2009,Brazil,6,6,-1,42.0,37.0,10.0,38.0,30.0,3.0,,160.0
2147,2009,Canada,6,6,-1,41.0,35.0,13.0,33.0,36.0,0.0,,158.0
2148,2009,Bulgaria,6,6,-1,42.0,38.0,9.0,32.0,36.0,0.0,,157.0
2149,2009,Hungary,6,6,-1,42.0,42.0,18.0,21.0,34.0,0.0,,157.0
2150,2009,United Kingdom,6,6,-1,41.0,38.0,17.0,32.0,29.0,0.0,,157.0
2151,2009,Serbia,6,6,-1,41.0,40.0,11.0,33.0,28.0,0.0,,153.0
2152,2009,Australia,6,4,2,40.0,34.0,21.0,21.0,30.0,5.0,,151.0
2153,2009,Peru,6,6,-1,36.0,38.0,4.0,28.0,37.0,1.0,,144.0
2154,2009,Georgia,6,6,-1,42.0,31.0,12.0,29.0,26.0,0.0,,140.0
2155,2009,Poland,6,6,-1,41.0,29.0,11.0,17.0,42.0,0.0,,140.0
2156,2009,Kazakhstan,6,6,-1,42.0,37.0,4.0,31.0,22.0,0.0,,136.0
2157,2009,India,6,6,-1,42.0,26.0,7.0,21.0,30.0,4.0,,130.0
2158,2009,Hong Kong,6,6,-1,25.0,35.0,10.0,32.0,20.0,0.0,,122.0
2159,2009,Singapore,6,6,-1,42.0,29.0,11.0,17.0,17.0,0.0,,116.0
2160,2009,France,6,6,-1,40.0,24.0,7.0,18.0,23.0,0.0,,112.0
2161,2009,Croatia,6,5,1,39.0,37.0,3.0,20.0,11.0,0.0,,110.0
2162,2009,Portugal,6,6,-1,42.0,22.0,2.0,21.0,12.0,0.0,,99.0
2163,2009,Turkmenistan,6,6,-1,32.0,29.0,1.0,26.0,9.0,0.0,,97.0
2164,2009,Argentina,6,6,-1,36.0,21.0,9.0,7.0,20.0,0.0,,93.0
2165,2009,Azerbaijan,6,6,-1,24.0,24.0,0.0,29.0,14.0,0.0,,91.0
2166,2009,North Macedonia,6,6,-1,34.0,25.0,7.0,16.0,9.0,0.0,,91.0
2167,2009,Belgium,6,6,-1,36.0,17.0,3.0,24.0,9.0,0.0,,89.0
2168,2009,Colombia,6,5,1,36.0,21.0,10.0,11.0,10.0,0.0,,88.0
2169,2009,Czech Republic,6,6,-1,40.0,20.0,3.0,8.0,16.0,0.0,,87.0
2170,2009,Greece,6,6,-1,36.0,26.0,0.0,17.0,7.0,0.0,,86.0
2171,2009,Uzbekistan,6,5,1,18.0,33.0,1.0,29.0,4.0,0.0,,85.0
2172,2009,Indonesia,6,6,-1,35.0,13.0,1.0,19.0,16.0,0.0,,84.0
2173,2009,South Africa,6,6,-1,42.0,26.0,8.0,2.0,6.0,0.0,,84.0
2174,2009,Tajikistan,6,6,-1,18.0,30.0,1.0,29.0,4.0,0.0,,82.0
2175,2009,Israel,6,5,1,36.0,18.0,4.0,14.0,8.0,0.0,,80.0
2176,2009,Netherlands,6,5,1,37.0,21.0,2.0,11.0,8.0,0.0,,79.0
2177,2009,Switzerland,6,6,-1,37.0,19.0,3.0,11.0,9.0,0.0,,79.0
2178,2009,Lithuania,6,5,1,36.0,14.0,2.0,11.0,14.0,0.0,,77.0
2179,2009,Mexico,6,6,-1,30.0,30.0,1.0,11.0,2.0,0.0,,74.0
2180,2009,Republic of Moldova,6,6,-1,30.0,27.0,1.0,9.0,7.0,0.0,,74.0
2181,2009,Sri Lanka,6,6,-1,23.0,21.0,0.0,26.0,4.0,0.0,,74.0
2182,2009,Slovakia,6,6,-1,38.0,16.0,4.0,11.0,4.0,0.0,,73.0
2183,2009,Mongolia,6,6,-1,37.0,16.0,1.0,14.0,4.0,0.0,,72.0
2184,2009,Spain,6,6,-1,28.0,16.0,1.0,10.0,16.0,0.0,,71.0
2185,2009,Sweden,6,5,1,42.0,13.0,1.0,5.0,9.0,0.0,,70.0
2186,2009,Denmark,6,5,1,33.0,14.0,3.0,6.0,9.0,3.0,,68.0
2187,2009,Bangladesh,6,5,1,21.0,29.0,0.0,15.0,2.0,0.0,,67.0
2188,2009,Austria,6,5,1,26.0,14.0,0.0,13.0,13.0,0.0,,66.0
2189,2009,Luxembourg,6,5,1,25.0,25.0,1.0,8.0,4.0,2.0,,65.0
2190,2009,Bosnia and Herzegovina,6,4,2,33.0,8.0,0.0,16.0,6.0,0.0,,63.0
2191,2009,Latvia,6,5,1,26.0,14.0,2.0,19.0,0.0,0.0,,61.0
2192,2009,Norway,6,6,-1,34.0,16.0,2.0,1.0,7.0,0.0,,60.0
2193,2009,Armenia,6,5,1,26.0,16.0,0.0,15.0,2.0,0.0,,59.0
2194,2009,Slovenia,6,5,1,31.0,16.0,0.0,9.0,2.0,0.0,,58.0
2195,2009,New Zealand,6,6,-1,36.0,6.0,0.0,9.0,2.0,0.0,,53.0
2196,2009,Finland,6,6,-1,31.0,2.0,0.0,6.0,10.0,0.0,,49.0
2197,2009,Macau,6,6,-1,13.0,21.0,0.0,4.0,11.0,0.0,,49.0
2198,2009,Cyprus,6,4,2,23.0,10.0,1.0,7.0,4.0,0.0,,45.0
2199,2009,Chile,4,4,-1,10.0,10.0,7.0,11.0,3.0,0.0,,41.0
2200,2009,Estonia,6,5,1,23.0,8.0,1.0,6.0,2.0,0.0,,40.0
2201,2009,Costa Rica,4,4,-1,16.0,6.0,1.0,9.0,2.0,0.0,,34.0
2202,2009,Kyrgyzstan,6,5,1,2.0,25.0,0.0,6.0,0.0,0.0,,33.0
2203,2009,Morocco,6,5,1,12.0,6.0,0.0,9.0,5.0,0.0,,32.0
2204,2009,Malaysia,2,2,-1,7.0,8.0,1.0,8.0,7.0,0.0,,31.0
2205,2009,Trinidad and Tobago,6,5,1,12.0,12.0,0.0,3.0,1.0,0.0,,28.0
2206,2009,Tunisia,5,4,1,14.0,4.0,0.0,7.0,2.0,0.0,,27.0
2207,2009,Ecuador,6,6,-1,9.0,7.0,0.0,10.0,0.0,0.0,,26.0
2208,2009,Iceland,6,4,2,25.0,0.0,0.0,0.0,1.0,0.0,,26.0
2209,2009,Philippines,4,3,1,9.0,7.0,1.0,7.0,2.0,0.0,,26.0
2210,2009,Albania,6,5,1,9.0,7.0,0.0,5.0,3.0,0.0,,24.0
2211,2009,Honduras,3,3,-1,7.0,11.0,0.0,6.0,0.0,0.0,,24.0
2212,2009,Montenegro,4,3,1,9.0,6.0,2.0,6.0,0.0,0.0,,23.0
2213,2009,Puerto Rico,6,5,1,10.0,6.0,0.0,7.0,0.0,0.0,,23.0
2214,2009,Cuba,1,1,-1,7.0,6.0,1.0,5.0,2.0,0.0,,21.0
2215,2009,Liechtenstein,2,1,1,6.0,5.0,0.0,7.0,3.0,0.0,,21.0
2216,2009,Pakistan,5,5,-1,9.0,5.0,1.0,4.0,2.0,0.0,,21.0
2217,2009,Uruguay,6,6,-1,8.0,8.0,0.0,5.0,0.0,0.0,,21.0
2218,2009,Ireland,6,5,1,7.0,6.0,0.0,7.0,0.0,0.0,,20.0
2219,2009,Nigeria,6,5,1,6.0,7.0,0.0,4.0,0.0,0.0,,17.0
2220,2009,Cambodia,6,2,4,4.0,7.0,0.0,3.0,0.0,0.0,,14.0
2221,2009,Guatemala,4,4,-1,8.0,3.0,0.0,2.0,1.0,0.0,,14.0
2222,2009,Paraguay,4,3,1,7.0,5.0,0.0,2.0,0.0,0.0,,14.0
2223,2009,El Salvador,3,2,1,3.0,6.0,0.0,3.0,1.0,0.0,,13.0
2224,2009,Venezuela,2,1,1,5.0,2.0,0.0,6.0,0.0,0.0,,13.0
2225,2009,Panama,1,1,-1,7.0,3.0,0.0,1.0,1.0,0.0,,12.0
2226,2009,Bolivia,3,3,-1,3.0,4.0,0.0,2.0,0.0,0.0,,9.0
2227,2009,Mauritania,6,6,-1,2.0,3.0,2.0,1.0,0.0,0.0,,8.0
2228,2009,Syria,5,2,3,0.0,5.0,0.0,2.0,0.0,0.0,,7.0
2229,2009,Zimbabwe,2,2,-1,3.0,1.0,0.0,0.0,1.0,0.0,,5.0
2230,2009,Benin,2,1,1,1.0,1.0,0.0,0.0,1.0,0.0,,3.0
2231,2009,Kuwait,4,2,2,0.0,3.0,0.0,0.0,0.0,0.0,,3.0
2232,2009,United Arab Emirates,5,-1,5,2.0,0.0,0.0,1.0,0.0,0.0,,3.0
2233,2009,Algeria,4,3,1,1.0,1.0,0.0,0.0,0.0,0.0,,2.0
2234,2010,People's Republic of China,6,5,1,41.0,42.0,23.0,42.0,24.0,25.0,,197.0
2235,2010,Russian Federation,6,6,-1,41.0,35.0,11.0,42.0,20.0,20.0,,169.0
2236,2010,United States of America,6,6,-1,40.0,42.0,8.0,42.0,24.0,12.0,,168.0
2237,2010,Republic of Korea,6,6,-1,42.0,42.0,24.0,42.0,0.0,6.0,,156.0
2238,2010,Kazakhstan,6,6,-1,42.0,35.0,13.0,42.0,4.0,12.0,,148.0
2239,2010,Thailand,6,6,-1,42.0,42.0,16.0,42.0,5.0,1.0,,148.0
2240,2010,Japan,6,6,-1,41.0,29.0,15.0,42.0,6.0,8.0,,141.0
2241,2010,Türkiye,6,6,-1,40.0,36.0,13.0,42.0,7.0,1.0,,139.0
2242,2010,Germany,6,5,1,39.0,31.0,9.0,42.0,5.0,12.0,,138.0
2243,2010,Serbia,6,6,-1,39.0,31.0,7.0,42.0,9.0,7.0,,135.0
2244,2010,Italy,6,6,-1,40.0,27.0,3.0,42.0,18.0,3.0,,133.0
2245,2010,Vietnam,6,6,-1,41.0,42.0,8.0,42.0,0.0,0.0,,133.0
2246,2010,Canada,6,6,-1,37.0,21.0,12.0,35.0,17.0,7.0,,129.0
2247,2010,Hungary,6,6,-1,41.0,22.0,8.0,38.0,12.0,8.0,,129.0
2248,2010,Australia,6,5,1,41.0,29.0,2.0,42.0,11.0,3.0,,128.0
2249,2010,Islamic Republic of Iran,6,6,-1,35.0,42.0,4.0,42.0,3.0,1.0,,127.0
2250,2010,Romania,6,6,-1,40.0,22.0,7.0,42.0,7.0,9.0,,127.0
2251,2010,Peru,6,6,-1,39.0,35.0,1.0,42.0,7.0,0.0,,124.0
2252,2010,Taiwan,6,6,-1,40.0,29.0,2.0,42.0,9.0,1.0,,123.0
2253,2010,Hong Kong,6,6,-1,39.0,22.0,3.0,42.0,14.0,1.0,,121.0
2254,2010,Bulgaria,6,6,-1,41.0,22.0,1.0,42.0,5.0,7.0,,118.0
2255,2010,Singapore,6,6,-1,42.0,28.0,0.0,37.0,10.0,0.0,,117.0
2256,2010,Ukraine,6,4,2,41.0,25.0,7.0,42.0,2.0,0.0,,117.0
2257,2010,Poland,6,6,-1,41.0,21.0,1.0,35.0,9.0,9.0,,116.0
2258,2010,United Kingdom,6,6,-1,42.0,1.0,8.0,42.0,15.0,6.0,,114.0
2259,2010,Uzbekistan,6,5,1,34.0,36.0,0.0,42.0,0.0,0.0,,112.0
2260,2010,Belarus,6,5,1,39.0,29.0,3.0,38.0,1.0,0.0,,110.0
2261,2010,Azerbaijan,6,6,-1,29.0,37.0,0.0,42.0,1.0,0.0,,109.0
2262,2010,New Zealand,6,6,-1,41.0,18.0,0.0,42.0,5.0,0.0,,106.0
2263,2010,France,6,5,1,38.0,28.0,4.0,28.0,5.0,2.0,,105.0
2264,2010,Indonesia,6,6,-1,42.0,14.0,1.0,42.0,6.0,0.0,,105.0
2265,2010,Croatia,6,6,-1,42.0,10.0,4.0,39.0,8.0,0.0,,103.0
2266,2010,Mexico,6,6,-1,40.0,16.0,1.0,42.0,3.0,0.0,,102.0
2267,2010,Georgia,6,6,-1,40.0,29.0,2.0,30.0,0.0,0.0,,101.0
2268,2010,Brazil,6,5,1,35.0,21.0,1.0,42.0,0.0,0.0,,99.0
2269,2010,India,6,6,-1,38.0,21.0,3.0,34.0,0.0,2.0,,98.0
2270,2010,Greece,6,6,-1,37.0,15.0,0.0,42.0,1.0,0.0,,95.0
2271,2010,Netherlands,6,5,1,42.0,3.0,0.0,42.0,6.0,1.0,,94.0
2272,2010,Argentina,6,5,1,36.0,15.0,1.0,37.0,3.0,0.0,,92.0
2273,2010,Lithuania,6,4,2,31.0,21.0,2.0,35.0,3.0,0.0,,92.0
2274,2010,Republic of Moldova,6,6,-1,33.0,9.0,0.0,42.0,8.0,0.0,,92.0
2275,2010,Slovakia,6,6,-1,42.0,7.0,0.0,30.0,7.0,6.0,,92.0
2276,2010,Switzerland,6,6,-1,34.0,6.0,0.0,34.0,17.0,1.0,,92.0
2277,2010,Turkmenistan,6,6,-1,32.0,17.0,0.0,42.0,0.0,0.0,,91.0
2278,2010,Denmark,6,6,-1,35.0,8.0,1.0,15.0,24.0,7.0,,90.0
2279,2010,Spain,6,6,-1,39.0,1.0,2.0,27.0,16.0,4.0,,89.0
2280,2010,Austria,6,6,-1,42.0,8.0,0.0,29.0,8.0,0.0,,87.0
2281,2010,Czech Republic,6,6,-1,41.0,3.0,0.0,26.0,14.0,0.0,,84.0
2282,2010,Bosnia and Herzegovina,6,5,1,29.0,8.0,0.0,40.0,3.0,0.0,,80.0
2283,2010,Mongolia,6,4,2,17.0,14.0,0.0,42.0,6.0,0.0,,79.0
2284,2010,Slovenia,6,6,-1,39.0,3.0,0.0,35.0,1.0,0.0,,78.0
2285,2010,Sri Lanka,6,5,1,29.0,5.0,0.0,42.0,2.0,0.0,,78.0
2286,2010,Israel,5,4,1,33.0,9.0,1.0,27.0,6.0,0.0,,76.0
2287,2010,Malaysia,6,6,-1,32.0,10.0,1.0,31.0,1.0,0.0,,75.0
2288,2010,Portugal,6,6,-1,34.0,1.0,0.0,38.0,2.0,0.0,,75.0
2289,2010,Tajikistan,6,6,-1,21.0,10.0,0.0,42.0,0.0,0.0,,73.0
2290,2010,Latvia,6,5,1,36.0,1.0,0.0,26.0,9.0,0.0,,72.0
2291,2010,North Macedonia,6,6,-1,22.0,14.0,4.0,27.0,2.0,0.0,,69.0
2292,2010,South Africa,6,5,1,34.0,1.0,0.0,26.0,1.0,7.0,,69.0
2293,2010,Belgium,6,6,-1,42.0,3.0,0.0,10.0,8.0,1.0,,64.0
2294,2010,Armenia,6,6,-1,32.0,2.0,0.0,27.0,2.0,0.0,,63.0
2295,2010,Cyprus,6,4,2,17.0,11.0,0.0,33.0,1.0,0.0,,62.0
2296,2010,Estonia,6,6,-1,37.0,2.0,0.0,13.0,9.0,0.0,,61.0
2297,2010,Kyrgyzstan,6,5,1,10.0,14.0,0.0,35.0,2.0,0.0,,61.0
2298,2010,Colombia,4,3,1,24.0,10.0,0.0,24.0,2.0,0.0,,60.0
2299,2010,Cambodia,6,5,1,21.0,2.0,1.0,34.0,0.0,0.0,,58.0
2300,2010,Morocco,6,6,-1,38.0,1.0,0.0,15.0,1.0,0.0,,55.0
2301,2010,Saudi Arabia,6,6,-1,36.0,4.0,0.0,14.0,1.0,0.0,,55.0
2302,2010,Bangladesh,5,4,1,19.0,7.0,0.0,28.0,0.0,0.0,,54.0
2303,2010,Ivory Coast,5,5,-1,24.0,9.0,0.0,21.0,0.0,0.0,,54.0
2304,2010,Iceland,6,2,4,20.0,5.0,0.0,27.0,1.0,0.0,,53.0
2305,2010,Finland,6,6,-1,34.0,2.0,0.0,16.0,0.0,0.0,,52.0
2306,2010,Sweden,6,5,1,32.0,0.0,0.0,13.0,7.0,0.0,,52.0
2307,2010,Philippines,3,2,1,17.0,7.0,0.0,21.0,0.0,0.0,,45.0
2308,2010,Norway,6,6,-1,21.0,2.0,0.0,13.0,5.0,0.0,,41.0
2309,2010,Ecuador,6,4,2,18.0,5.0,0.0,16.0,0.0,0.0,,39.0
2310,2010,Trinidad and Tobago,5,4,1,11.0,7.0,0.0,15.0,4.0,0.0,,37.0
2311,2010,Puerto Rico,2,2,-1,9.0,7.0,1.0,10.0,7.0,0.0,,34.0
2312,2010,Costa Rica,3,3,-1,17.0,1.0,0.0,14.0,0.0,0.0,,32.0
2313,2010,Panama,2,2,-1,14.0,3.0,1.0,14.0,0.0,0.0,,32.0
2314,2010,Luxembourg,3,3,-1,14.0,0.0,0.0,14.0,3.0,0.0,,31.0
2315,2010,Tunisia,2,2,-1,10.0,7.0,0.0,14.0,0.0,0.0,,31.0
2316,2010,Syria,6,2,4,11.0,1.0,0.0,17.0,0.0,0.0,,29.0
2317,2010,Nigeria,5,4,1,14.0,0.0,0.0,12.0,1.0,0.0,,27.0
2318,2010,Cuba,1,1,-1,7.0,7.0,0.0,7.0,5.0,0.0,,26.0
2319,2010,Paraguay,4,4,-1,10.0,3.0,0.0,13.0,0.0,0.0,,26.0
2320,2010,El Salvador,3,2,1,8.0,0.0,0.0,17.0,0.0,0.0,,25.0
2321,2010,Pakistan,5,4,1,11.0,1.0,0.0,7.0,0.0,0.0,,19.0
2322,2010,Ireland,6,5,1,8.0,1.0,0.0,0.0,9.0,0.0,,18.0
2323,2010,Venezuela,2,1,1,7.0,1.0,0.0,7.0,1.0,0.0,,16.0
2324,2010,Guatemala,2,2,-1,12.0,0.0,0.0,0.0,0.0,0.0,,12.0
2325,2010,Albania,4,2,2,6.0,2.0,0.0,3.0,0.0,0.0,,11.0
2326,2010,Bolivia,4,3,1,5.0,1.0,0.0,2.0,0.0,0.0,,8.0
2327,2010,Montenegro,4,4,-1,0.0,0.0,0.0,7.0,0.0,0.0,,7.0
2328,2010,Kuwait,5,5,-1,1.0,1.0,0.0,0.0,0.0,0.0,,2.0
2329,2010,Democratic People's Republic of Korea,6,-1,-1,,,,,,,,
2330,2011,People's Republic of China,6,6,-1,42.0,12.0,42.0,42.0,42.0,9.0,,189.0
2331,2011,United States of America,6,6,-1,42.0,18.0,35.0,42.0,42.0,5.0,,184.0
2332,2011,Singapore,6,6,-1,42.0,27.0,23.0,42.0,36.0,9.0,,179.0
